Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Paulo,GO:0009414,response to water deprivation,63/1125,418/20876,1.161849455865938e-13,5.6483758162097906e-12,4.558024788397141e-12,AT2G37180/AT3G23250/AT5G23010/AT1G02930/AT5G26340/AT5G13330/AT1G19180/AT1G43160/AT3G26830/AT2G20880/AT4G20260/AT1G10370/AT3G14440/AT4G05100/AT1G74950/AT1G47128/AT1G78380/AT2G37760/AT4G34890/AT2G47000/AT3G20300/AT5G59220/AT1G63720/AT1G32940/AT2G46680/AT5G15960/AT3G50260/AT5G05410/AT5G54730/AT1G08920/AT3G50970/AT1G05680/AT2G29130/AT5G13750/AT2G38340/AT3G10500/AT1G69600/AT5G24090/AT5G59820/AT3G19580/AT5G67340/AT5G13080/AT1G17380/AT5G10230/AT5G45340/AT4G02380/AT4G02280/AT5G48400/AT2G38760/AT1G32640/AT1G01720/AT1G69930/AT2G34500/AT3G15500/AT5G67080/AT3G24500/AT3G05630/AT2G38750/AT1G79410/AT5G49630/AT1G16370/AT3G09940/AT3G28210,63
Paulo,GO:0046482,para-aminobenzoic acid metabolic process,18/1125,38/20876,1.5464544551112164e-13,7.239697893557695e-12,5.842161274864595e-12,AT5G13330/AT5G19440/AT1G72680/AT5G17380/AT4G22530/AT3G14990/AT2G17500/AT3G04000/AT2G37760/AT5G64250/AT3G44190/AT1G55850/AT2G29490/AT1G23440/AT4G15550/AT5G07440/AT1G05560/AT5G61820,18
Paulo,GO:0042537,benzene-containing compound metabolic process,47/1125,261/20876,2.45265914761498e-13,1.1072004152090481e-11,8.934686894883141e-12,AT2G19190/AT1G64160/AT5G13330/AT2G38290/AT5G19440/AT3G47380/AT1G72680/AT3G26830/AT5G17380/AT4G22530/AT3G14990/AT2G17500/AT3G04000/AT2G37760/AT5G64250/AT2G23620/AT1G67800/AT1G73805/AT3G44190/AT4G39830/AT3G56400/AT5G67160/AT2G17220/AT2G04450/AT5G61010/AT1G55850/AT2G29490/AT1G23440/AT3G47480/AT5G39020/AT2G23680/AT4G12480/AT2G26560/AT5G67340/AT4G15550/AT5G07440/AT2G25000/AT1G53130/AT3G07720/AT5G02490/AT4G23810/AT1G05560/AT5G61820/AT4G01010/AT5G42650/AT5G24530/AT5G26920,47
Paulo,GO:0009723,response to ethylene,56/1125,353/20876,3.227573241385672e-13,1.4067767507280999e-11,1.1352154159356503e-11,AT3G23250/AT5G19880/AT3G62680/AT5G13330/AT1G19180/AT1G73500/AT5G27760/AT3G26830/AT3G44260/AT1G53940/AT4G05100/AT3G12500/AT1G74950/AT2G15480/AT5G56080/AT5G60360/AT2G47000/AT5G59220/AT1G63720/AT4G01870/AT3G12900/AT2G33710/AT5G38820/AT1G72520/AT5G10520/AT1G05690/AT1G76800/AT5G22250/AT3G28910/AT4G37580/AT1G21140/AT3G48850/AT2G30040/AT4G19690/AT1G76600/AT2G26560/AT5G25930/AT3G19580/AT5G13080/AT1G17380/AT3G25190/AT2G28210/AT3G15500/AT3G49620/AT5G36890/AT3G53280/AT5G67080/AT3G24500/AT5G64900/AT4G37370/AT3G04720/AT5G38900/AT3G09940/AT3G08040/AT3G28210/AT5G04950,56
Paulo,GO:0010167,response to nitrate,39/1125,197/20876,1.2493073724648378e-12,5.263748395985183e-11,4.2476450663804484e-11,AT1G18980/AT4G01700/AT3G22570/AT4G02270/AT1G55920/AT3G22620/AT3G12500/AT1G08090/AT3G48450/AT5G20400/AT4G05200/AT1G51840/AT1G09560/AT1G17860/AT1G22500/AT1G11540/AT5G22890/AT2G32270/AT4G15610/AT4G19690/AT3G54420/AT3G01420/AT5G59540/AT3G01290/AT5G59520/AT1G51830/AT1G08990/AT5G06300/AT3G14940/AT1G67030/AT3G09220/AT2G01890/AT1G68880/AT4G33420/AT1G18970/AT3G04720/AT4G20860/AT3G58810/AT3G08040,39
Paulo,GO:0071732,cellular response to nitric oxide,13/1125,20/20876,1.6450380375825819e-12,6.707509933885108e-11,5.412705801078172e-11,AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,13
Paulo,GO:0071731,response to nitric oxide,13/1125,21/20876,4.1048435390636465e-12,1.57227946465953e-10,1.2687698211651271e-10,AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,13
Paulo,GO:0097366,response to bronchodilator,13/1125,21/20876,4.1048435390636465e-12,1.57227946465953e-10,1.2687698211651271e-10,AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,13
Paulo,GO:0034599,cellular response to oxidative stress,19/1125,52/20876,9.527866518907671e-12,3.5421244940880287e-10,2.858359955672302e-10,AT3G13610/AT3G14990/AT4G25100/AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G05680/AT5G07460/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT1G32640/AT5G36890/AT3G53280/AT3G08040/AT5G04950,19
Paulo,GO:1902170,cellular response to reactive nitrogen species,13/1125,23/20876,2.085466731224674e-11,7.531514137908537e-10,6.077645902426193e-10,AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,13
Paulo,GO:0015824,proline transport,22/1125,74/20876,2.5106717323170088e-11,8.815247415690831e-10,7.113569908231525e-10,AT2G43620/AT1G64380/AT4G02330/AT3G47380/AT1G76520/AT2G42360/AT1G10370/AT5G16970/AT3G55740/AT5G17000/AT1G78360/AT1G61890/AT3G54420/AT5G59510/AT1G51620/AT4G24380/AT3G21690/AT4G34230/AT1G14780/AT1G79410/AT4G20860/AT1G07030,22
Paulo,GO:0015804,neutral amino acid transport,22/1125,77/20876,5.994189952181647e-11,2.0098545752174813e-9,1.6218763186090434e-9,AT2G43620/AT1G64380/AT4G02330/AT3G47380/AT1G76520/AT2G42360/AT1G10370/AT5G16970/AT3G55740/AT5G17000/AT1G78360/AT1G61890/AT3G54420/AT5G59510/AT1G51620/AT4G24380/AT3G21690/AT4G34230/AT1G14780/AT1G79410/AT4G20860/AT1G07030,22
Paulo,GO:0035690,cellular response to drug,55/1125,390/20876,6.04228432422977e-11,2.0098545752174813e-9,1.6218763186090434e-9,AT2G19190/AT3G13610/AT2G38290/AT5G06860/AT3G47380/AT1G19180/AT3G26830/AT1G74950/AT4G13510/AT5G56080/AT1G67800/AT1G19020/AT1G73805/AT3G28510/AT3G12900/AT2G19590/AT5G38820/AT3G56400/AT4G39640/AT1G05680/AT4G19660/AT2G17220/AT2G04450/AT1G43800/AT1G76800/AT1G49860/AT5G06870/AT3G47480/AT5G41410/AT1G21140/AT4G19690/AT5G39890/AT3G01420/AT5G39020/AT2G23680/AT4G12480/AT2G26560/AT5G67340/AT2G25000/AT4G02380/AT3G25190/AT1G53130/AT1G32640/AT4G23810/AT3G15500/AT2G35980/AT5G36890/AT3G53280/AT4G01010/AT5G42650/AT5G24530/AT5G26920/AT3G08040/AT3G28210/AT5G04950,55
Paulo,GO:0044550,secondary metabolite biosynthetic process,48/1125,317/20876,8.571910948851382e-11,2.778178317781576e-9,2.2418844020072843e-9,AT1G64160/AT1G33030/AT3G13610/AT5G23010/AT1G76470/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT1G73500/AT1G72680/AT1G80820/AT4G13430/AT3G26830/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT1G66800/AT4G01070/AT1G77520/AT3G56400/AT1G18590/AT1G77530/AT5G48100/AT2G05380/AT5G61420/AT5G13930/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT2G47890/AT1G32640/AT2G46650/AT5G02790/AT1G61810/AT4G36220/AT4G34230/AT4G11210/AT4G21210/AT5G42650,48
Paulo,GO:1901699,cellular response to nitrogen compound,14/1125,30/20876,1.0389625652571122e-10,3.283121706212475e-9,2.6493545414056364e-9,AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT3G53480/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,14
Paulo,GO:0034614,cellular response to reactive oxygen species,16/1125,41/20876,1.3088087968055304e-10,4.034961754054123e-9,3.256060909125954e-9,AT3G13610/AT4G25100/AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G05680/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT5G36890/AT3G53280/AT3G08040/AT5G04950,16
Paulo,GO:0071281,cellular response to iron ion,14/1125,31/20876,1.8007104583879237e-10,5.4192809985769894e-9,4.373153970370672e-9,AT4G20260/AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G25190/AT4G31940/AT5G36890/AT3G53280/AT3G08040/AT5G04950,14
Paulo,GO:0090627,plant epidermal cell differentiation,52/1125,375/20876,3.741641475949681e-10,1.0998685640931154e-8,8.875521640624824e-9,AT4G12550/AT1G75750/AT3G02240/AT1G37130/AT3G49960/AT4G25220/AT3G01730/AT5G22410/AT3G62680/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT4G02270/AT4G25820/AT4G25790/AT5G60660/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT3G48940/AT5G11520/AT4G34580/AT4G20260/AT2G02820/AT2G44110/AT4G30320/AT2G47000/AT3G10525/AT1G21210/AT4G22212/AT3G16370/AT3G21340/AT2G32270/AT4G16370/AT1G49860/AT1G24100/AT4G19690/AT3G14370/AT5G61650/AT5G47980/AT4G33880/AT5G42580/AT1G12090/AT5G48010/AT5G51310,52
Paulo,GO:0010054,trichoblast differentiation,50/1125,354/20876,4.2753233803453186e-10,1.2281838074446551e-8,9.910976927164148e-9,AT4G12550/AT1G75750/AT3G02240/AT1G37130/AT3G49960/AT4G25220/AT3G01730/AT5G22410/AT3G62680/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT4G02270/AT4G25820/AT4G25790/AT5G60660/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT3G48940/AT5G11520/AT4G34580/AT4G20260/AT2G44110/AT4G30320/AT2G47000/AT1G21210/AT4G22212/AT3G16370/AT3G21340/AT2G32270/AT4G16370/AT1G49860/AT1G24100/AT4G19690/AT3G14370/AT5G61650/AT5G47980/AT4G33880/AT5G42580/AT1G12090/AT5G48010/AT5G51310,50
Paulo,GO:0000041,transition metal ion transport,38/1125,231/20876,7.284494205878416e-10,2.0461334836067372e-8,1.6511520199991075e-8,AT1G18980/AT3G22570/AT4G02270/AT5G60660/AT2G46740/AT3G26470/AT4G18360/AT5G23830/AT5G66690/AT5G26280/AT2G46750/AT4G05200/AT1G51840/AT5G59530/AT3G53480/AT4G22212/AT5G22890/AT2G32270/AT4G15390/AT1G06330/AT5G19520/AT4G19690/AT3G01420/AT5G59520/AT5G45070/AT1G51830/AT1G08990/AT1G49310/AT5G06300/AT2G41220/AT3G14940/AT1G67030/AT3G09220/AT1G68880/AT2G04040/AT1G18970/AT3G58810/AT3G08040,38
Paulo,GO:0010053,root epidermal cell differentiation,50/1125,365/20876,1.247246010539549e-9,3.427215124613022e-8,2.7656324581529127e-8,AT4G12550/AT1G75750/AT3G02240/AT1G37130/AT3G49960/AT4G25220/AT3G01730/AT5G22410/AT3G62680/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT4G02270/AT4G25820/AT4G25790/AT5G60660/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT3G48940/AT5G11520/AT4G34580/AT4G20260/AT2G44110/AT4G30320/AT2G47000/AT1G21210/AT4G22212/AT3G16370/AT3G21340/AT2G32270/AT4G16370/AT1G49860/AT1G24100/AT4G19690/AT3G14370/AT5G61650/AT5G47980/AT4G33880/AT5G42580/AT1G12090/AT5G48010/AT5G51310,50
Paulo,GO:0042742,defense response to bacterium,53/1125,402/20876,1.590326350531568e-9,4.276962781004047e-8,3.451346547962127e-8,AT2G19190/AT1G77920/AT1G02930/AT2G38290/AT3G47380/AT1G19180/AT3G26830/AT5G46050/AT4G20260/AT3G44260/AT1G53940/AT4G18360/AT3G49120/AT1G73805/AT5G46330/AT1G19250/AT3G50260/AT3G20600/AT2G47130/AT3G14415/AT1G17745/AT2G19990/AT3G56400/AT5G63970/AT1G18590/AT5G61420/AT4G19660/AT2G04450/AT5G22250/AT4G08770/AT3G47480/AT1G24100/AT3G01420/AT4G11650/AT5G39020/AT2G23680/AT5G52100/AT4G12480/AT2G26560/AT2G25000/AT1G53130/AT4G23190/AT2G46650/AT4G23810/AT5G52640/AT2G35980/AT5G64810/AT5G42650/AT3G04720/AT5G24530/AT5G26920/AT4G33220/AT2G47730,53
Paulo,GO:0071241,cellular response to inorganic substance,15/1125,43/20876,3.1173620954461523e-9,8.209053518008201e-8,6.624394452823073e-8,AT4G20260/AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G01420/AT3G25190/AT4G31940/AT5G36890/AT3G53280/AT3G08040/AT5G04950,15
Paulo,GO:0009751,response to salicylic acid,58/1125,473/20876,4.257200549001328e-9,1.0981839783546283e-7,8.861927673431337e-8,AT2G19190/AT3G48920/AT5G24110/AT5G13330/AT2G38290/AT5G06860/AT3G47380/AT1G19180/AT1G43160/AT3G26830/AT5G46050/AT1G53940/AT1G74950/AT4G13510/AT2G29420/AT1G67800/AT1G19020/AT1G73805/AT3G28510/AT3G56400/AT4G39640/AT5G12870/AT1G05690/AT5G61420/AT4G19660/AT2G17220/AT2G04450/AT1G43800/AT1G49860/AT5G06870/AT3G02885/AT3G28910/AT3G47480/AT5G41410/AT5G39890/AT3G01420/AT5G39020/AT2G23680/AT4G12480/AT2G26560/AT5G67340/AT2G25000/AT5G67480/AT4G02380/AT1G53130/AT1G32640/AT4G23810/AT1G05560/AT5G08790/AT3G15500/AT2G35980/AT4G01010/AT1G76680/AT5G42650/AT5G24530/AT3G61190/AT5G26920/AT3G28210,58
Paulo,GO:0071248,cellular response to metal ion,14/1125,38/20876,4.602151127947138e-9,1.1634238051450365e-7,9.388388301012161e-8,AT4G20260/AT5G56080/AT3G12900/AT2G19590/AT5G38820/AT1G76800/AT1G21140/AT4G19690/AT3G25190/AT4G31940/AT5G36890/AT3G53280/AT3G08040/AT5G04950,14
Paulo,GO:0098771,inorganic ion homeostasis,38/1125,248/20876,5.631496199042522e-9,1.3957276854097547e-7,1.1262992398085045e-7,AT4G25220/AT1G18980/AT3G22570/AT4G02270/AT5G60660/AT2G38170/AT4G30110/AT4G23700/AT3G47420/AT3G63380/AT1G64170/AT4G05200/AT1G51840/AT3G17790/AT1G01580/AT5G63530/AT5G11210/AT5G22890/AT2G32270/AT4G16370/AT1G58340/AT4G19690/AT3G56980/AT3G01420/AT5G59520/AT1G51830/AT5G48410/AT1G08990/AT5G48400/AT5G06300/AT3G14940/AT1G67030/AT3G09220/AT1G68880/AT1G66970/AT1G18970/AT3G58810/AT3G08040,38
Paulo,GO:0009694,jasmonic acid metabolic process,29/1125,160/20876,7.94784906965765e-9,1.931938696932167e-7,1.5590011636636156e-7,AT3G23250/AT3G17860/AT1G19180/AT1G43160/AT1G20510/AT1G72450/AT4G05100/AT1G74950/AT2G34810/AT5G04250/AT2G29450/AT1G72520/AT3G59060/AT5G06870/AT1G61890/AT5G59820/AT1G17380/AT1G53130/AT1G32640/AT1G01720/AT4G24380/AT3G15500/AT5G62210/AT2G22990/AT5G10300/AT5G42650/AT3G09940/AT1G70700/AT3G61190,29
Paulo,GO:0000302,response to reactive oxygen species,44/1125,318/20876,9.020319191667915e-9,2.1512610298619328e-7,1.7359859576417497e-7,AT5G24110/AT3G13610/AT4G25100/AT5G56080/AT4G34890/AT2G47000/AT4G25380/AT2G20560/AT3G12900/AT2G19590/AT3G17790/AT5G38820/AT5G05410/AT1G72520/AT1G17860/AT5G07330/AT1G05690/AT1G05680/AT4G21870/AT1G76800/AT5G27600/AT1G21140/AT4G19690/AT3G01420/AT2G29500/AT4G29340/AT5G67480/AT4G02380/AT5G64510/AT3G25190/AT1G53130/AT3G12580/AT4G11170/AT2G19310/AT5G02490/AT4G21830/AT1G52560/AT4G23810/AT5G52640/AT5G36890/AT3G53280/AT3G24500/AT3G08040/AT5G04950,44
Paulo,GO:0009695,jasmonic acid biosynthetic process,26/1125,136/20876,1.4900239335017852e-8,3.487759725826401e-7,2.8144896521700383e-7,AT3G23250/AT3G17860/AT1G19180/AT1G43160/AT1G20510/AT1G72450/AT4G05100/AT1G74950/AT2G34810/AT5G04250/AT1G72520/AT3G59060/AT5G59820/AT1G17380/AT1G53130/AT1G32640/AT1G01720/AT4G24380/AT3G15500/AT5G62210/AT2G22990/AT5G10300/AT5G42650/AT3G09940/AT1G70700/AT3G61190,26
Paulo,GO:0050801,ion homeostasis,45/1125,343/20876,3.156551613565891e-8,7.25432952644961e-7,5.853968446976743e-7,AT4G25220/AT1G18980/AT3G22570/AT4G02270/AT5G60660/AT2G38170/AT4G30110/AT4G23700/AT4G24160/AT3G47420/AT3G63380/AT1G64170/AT4G05200/AT1G51840/AT3G17790/AT1G01580/AT5G63530/AT5G11210/AT4G23890/AT3G59060/AT5G22890/AT2G32270/AT4G16370/AT1G58340/AT1G62280/AT4G19690/AT3G56980/AT3G01420/AT3G01290/AT2G13360/AT5G59520/AT1G70890/AT1G51830/AT5G48410/AT1G08990/AT5G48400/AT5G06300/AT3G14940/AT1G67030/AT3G09220/AT1G68880/AT1G66970/AT1G18970/AT3G58810/AT3G08040,45
Paulo,GO:0009851,auxin biosynthetic process,24/1125,124/20876,4.136326283213611e-8,9.085589228990472e-7,7.331725485419526e-7,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT3G26830/AT2G43100/AT4G30530/AT1G17745/AT1G18590/AT2G05380/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT1G04610/AT5G43890/AT2G46650/AT2G22990/AT5G42650/AT3G44300,24
Paulo,GO:0016144,S-glycoside biosynthetic process,29/1125,172/20876,4.2409000356838437e-8,9.085589228990472e-7,7.331725485419526e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT3G56400/AT1G18590/AT2G05380/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,29
Paulo,GO:0019758,glycosinolate biosynthetic process,29/1125,172/20876,4.2409000356838437e-8,9.085589228990472e-7,7.331725485419526e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT3G56400/AT1G18590/AT2G05380/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,29
Paulo,GO:0019761,glucosinolate biosynthetic process,29/1125,172/20876,4.2409000356838437e-8,9.085589228990472e-7,7.331725485419526e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT3G56400/AT1G18590/AT2G05380/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,29
Paulo,GO:0009850,auxin metabolic process,26/1125,143/20876,4.3692113156150965e-8,9.204471838229136e-7,7.427659236545664e-7,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT2G31750/AT3G26830/AT2G43100/AT4G30530/AT1G17745/AT1G18590/AT2G05380/AT1G05680/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT1G04610/AT5G43890/AT2G46650/AT2G22990/AT5G42650/AT3G44300,26
Paulo,GO:0016143,S-glycoside metabolic process,32/1125,205/20876,5.69890451492892e-8,1.1433992550587547e-6,9.226797786075393e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT4G37400/AT4G30530/AT3G56400/AT1G18590/AT2G05380/AT5G48180/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,32
Paulo,GO:0019757,glycosinolate metabolic process,32/1125,205/20876,5.69890451492892e-8,1.1433992550587547e-6,9.226797786075393e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT4G37400/AT4G30530/AT3G56400/AT1G18590/AT2G05380/AT5G48180/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,32
Paulo,GO:0019760,glucosinolate metabolic process,32/1125,205/20876,5.69890451492892e-8,1.1433992550587547e-6,9.226797786075393e-7,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT4G37400/AT4G30530/AT3G56400/AT1G18590/AT2G05380/AT5G48180/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,32
Paulo,GO:0009684,indoleacetic acid biosynthetic process,22/1125,109/20876,6.87845618273765e-8,1.3584950960906859e-6,1.096253954123813e-6,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT3G26830/AT2G43100/AT4G30530/AT1G17745/AT1G18590/AT2G05380/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT2G46650/AT2G22990/AT5G42650/AT3G44300,22
Paulo,GO:0042430,indole-containing compound metabolic process,26/1125,147/20876,7.80618031783249e-8,1.518001834113887e-6,1.2249698344906368e-6,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT3G26830/AT2G43100/AT4G37400/AT4G30530/AT1G17745/AT3G56400/AT1G18590/AT2G05380/AT1G05680/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT1G32640/AT2G46650/AT2G22990/AT5G42650/AT3G44300,26
Paulo,GO:0009683,indoleacetic acid metabolic process,22/1125,110/20876,8.165999982611704e-8,1.5639127239426052e-6,1.2620181791308998e-6,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT3G26830/AT2G43100/AT4G30530/AT1G17745/AT1G18590/AT2G05380/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT2G46650/AT2G22990/AT5G42650/AT3G44300,22
Paulo,GO:1901659,glycosyl compound biosynthetic process,29/1125,181/20876,1.3309815814191104e-7,2.510986147632471e-6,2.0262704672350636e-6,AT5G23010/AT5G14200/AT3G19710/AT4G13770/AT5G23020/AT4G13430/AT1G16400/AT2G38170/AT2G43100/AT2G31790/AT3G58990/AT3G03190/AT1G21440/AT3G56400/AT1G18590/AT2G05380/AT5G61420/AT3G59060/AT1G24100/AT1G74090/AT1G65860/AT5G58330/AT4G12030/AT1G62570/AT1G32640/AT2G46650/AT5G02790/AT4G21210/AT5G42650,29
Paulo,GO:0010015,root morphogenesis,53/1125,458/20876,1.3547483410480105e-7,2.518238092771596e-6,2.0321225115720153e-6,AT4G12550/AT1G75750/AT3G02240/AT1G37130/AT3G49960/AT4G25220/AT3G01730/AT5G22410/AT3G62680/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT4G02270/AT4G25820/AT4G25790/AT5G60660/AT1G34510/AT3G10710/AT5G05500/AT1G62980/AT3G48940/AT5G11520/AT4G34580/AT3G24300/AT4G20260/AT2G44110/AT4G13510/AT4G30320/AT2G47000/AT1G21210/AT4G22212/AT3G16370/AT3G21340/AT2G32270/AT3G58190/AT4G16370/AT1G49860/AT1G24100/AT4G19690/AT3G14370/AT5G61650/AT5G47980/AT4G33880/AT5G42580/AT1G12090/AT5G48010/AT5G51310,53
Paulo,GO:0042538,hyperosmotic salinity response,27/1125,161/20876,1.378490214984063e-7,2.5252342488983417e-6,2.0377681438894845e-6,AT3G23250/AT1G19180/AT5G46050/AT3G14440/AT4G05100/AT1G74950/AT2G47000/AT3G20300/AT5G24770/AT5G59220/AT1G63720/AT2G46680/AT5G58070/AT5G43170/AT3G50260/AT1G05680/AT5G49480/AT3G05880/AT5G59820/AT3G19580/AT5G67340/AT1G17380/AT1G01720/AT3G15500/AT5G67080/AT3G09940/AT3G28210,27
Paulo,GO:0042435,indole-containing compound biosynthetic process,24/1125,133/20876,1.6581426518496882e-7,2.986257948396948e-6,2.409796762155765e-6,AT1G75750/AT5G23010/AT4G36670/AT3G19710/AT4G13770/AT3G44310/AT5G23020/AT1G73500/AT3G26830/AT2G43100/AT4G30530/AT1G17745/AT3G56400/AT1G18590/AT2G05380/AT3G59060/AT4G08770/AT1G24100/AT1G74090/AT1G32640/AT2G46650/AT2G22990/AT5G42650/AT3G44300,24
Paulo,GO:0048878,chemical homeostasis,47/1125,387/20876,1.6774075501280325e-7,2.986257948396948e-6,2.409796762155765e-6,AT4G25220/AT1G18980/AT3G22570/AT4G02270/AT5G60660/AT2G38170/AT4G30110/AT4G23700/AT4G24160/AT3G47420/AT3G63380/AT1G64170/AT4G05200/AT1G51840/AT3G17790/AT1G01580/AT5G63530/AT5G24800/AT5G11210/AT4G23890/AT3G59060/AT5G22890/AT2G32270/AT4G16370/AT1G58340/AT1G62280/AT4G19690/AT3G56980/AT3G01420/AT3G01290/AT2G13360/AT5G59520/AT1G70890/AT4G37390/AT1G51830/AT5G48410/AT1G08990/AT5G48400/AT5G06300/AT3G14940/AT1G67030/AT3G09220/AT1G68880/AT1G66970/AT1G18970/AT3G58810/AT3G08040,47
Paulo,GO:0007568,aging,26/1125,154/20876,2.0400890536307557e-7,3.5814896719295495e-6,2.8901261593102375e-6,AT5G13330/AT5G11520/AT4G35770/AT3G11340/AT4G23700/AT5G60360/AT3G49630/AT5G59220/AT3G29035/AT3G56400/AT5G65380/AT2G37150/AT5G37600/AT3G10500/AT3G04070/AT1G73220/AT1G17020/AT1G69930/AT4G23810/AT2G35980/AT3G49620/AT2G29350/AT1G69490/AT1G76680/AT3G05630/AT1G11190,26
